"(166, 394)","(140, 502)","(-1, -1)","(314, 509)","(-0.3346087336540222, 0.1989932805299759, 0.8500000238418579)","(-0.3955411911010742, 0.3721174895763397, 0.9070000648498535)","(-1.0, -1.0, -1.0)","(-0.12104783952236176, 0.33566591143608093, 0.796000063419342)"
"(-1, -1)","(253, 396)","(402, 306)","(412, 382)","(-1.0, -1.0, -1.0)","(-0.20991146564483643, 0.20209726691246033, 0.8270000219345093)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(261, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16169168055057526, 0.06329185515642166, 0.6720000505447388)","(-0.20965763926506042, 0.20185288786888123, 0.8260000348091125)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(261, 305)","(252, 396)","(402, 306)","(412, 382)","(-0.16121044754981995, 0.06310348212718964, 0.6700000166893005)","(-0.2125544250011444, 0.20331913232803345, 0.8320000171661377)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004530664999037981, 0.11483802646398544, 0.5190000534057617)"
"(261, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.17396293580532074, 0.06809525191783905, 0.7230000495910645)","(-0.20991146564483643, 0.20209726691246033, 0.8270000219345093)","(-0.00407835841178894, 0.0502174086868763, 0.5240000486373901)","(0.0045219347812235355, 0.1146167442202568, 0.5180000066757202)"
"(261, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.17468476295471191, 0.06837780773639679, 0.7260000109672546)","(-0.20381972193717957, 0.19623228907585144, 0.8030000329017639)","(-0.0, 0.0, 0.0)","(0.0045219347812235355, 0.1146167442202568, 0.5180000066757202)"
"(261, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.17348170280456543, 0.06790688633918762, 0.7210000157356262)","(-0.21067294478416443, 0.20283038914203644, 0.8300000429153442)","(-0.004086141008883715, 0.05031324177980423, 0.5250000357627869)","(0.004530664999037981, 0.11483802646398544, 0.5190000534057617)"
"(260, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16425493359565735, 0.06385695934295654, 0.6780000329017639)","(-0.21041911840438843, 0.20258601009845734, 0.8290000557899475)","(-0.004093924071639776, 0.05040907487273216, 0.5260000228881836)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(261, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16241352260112762, 0.0635744035243988, 0.675000011920929)","(-0.20915000140666962, 0.20136414468288422, 0.8240000605583191)","(-0.004093924071639776, 0.05040907487273216, 0.5260000228881836)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(260, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16352812945842743, 0.0635744035243988, 0.675000011920929)","(-0.21016529202461243, 0.20234164595603943, 0.8280000686645508)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(260, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.1637704074382782, 0.06366859376430511, 0.6760000586509705)","(-0.20991146564483643, 0.20209726691246033, 0.8270000219345093)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(-1, -1)","(253, 396)","(402, 306)","(412, 382)","(-1.0, -1.0, -1.0)","(-0.21092675626277924, 0.20307475328445435, 0.831000030040741)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(260, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16425493359565735, 0.06385695934295654, 0.6780000329017639)","(-0.20965763926506042, 0.20185288786888123, 0.8260000348091125)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004530664999037981, 0.11483802646398544, 0.5190000534057617)"
"(261, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16193228960037231, 0.06338603794574738, 0.6730000376701355)","(-0.20965763926506042, 0.20185288786888123, 0.8260000348091125)","(-0.004109490197151899, 0.05060074105858803, 0.527999997138977)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(260, 306)","(253, 396)","(402, 306)","(412, 382)","(-0.16352812945842743, 0.06468845158815384, 0.675000011920929)","(-0.21118058264255524, 0.20331913232803345, 0.8320000171661377)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004530664999037981, 0.11483802646398544, 0.5190000534057617)"
"(261, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16193228960037231, 0.06338603794574738, 0.6730000376701355)","(-0.21118058264255524, 0.20331913232803345, 0.8320000171661377)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(-1, -1)","(253, 396)","(402, 306)","(412, 382)","(-1.0, -1.0, -1.0)","(-0.20991146564483643, 0.20209726691246033, 0.8270000219345093)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(260, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16328586637973785, 0.06348022073507309, 0.6740000247955322)","(-0.21092675626277924, 0.20307475328445435, 0.831000030040741)","(-0.004093924071639776, 0.05040907487273216, 0.5260000228881836)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(-1, -1)","(253, 396)","(402, 306)","(412, 382)","(-1.0, -1.0, -1.0)","(-0.20915000140666962, 0.20136414468288422, 0.8240000605583191)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(-1, -1)","(253, 396)","(402, 306)","(413, 382)","(-1.0, -1.0, -1.0)","(-0.21041911840438843, 0.20258601009845734, 0.8290000557899475)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.005398056469857693, 0.11505929380655289, 0.5200000405311584)"
"(-1, -1)","(253, 396)","(402, 306)","(412, 382)","(-1.0, -1.0, -1.0)","(-0.20940382778644562, 0.20160852372646332, 0.8250000476837158)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(260, 306)","(253, 396)","(402, 306)","(412, 382)","(-0.16328586637973785, 0.06459261476993561, 0.6740000247955322)","(-0.21041911840438843, 0.20258601009845734, 0.8290000557899475)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(-1, -1)","(253, 396)","(402, 306)","(412, 382)","(-1.0, -1.0, -1.0)","(-0.20940382778644562, 0.20160852372646332, 0.8250000476837158)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(261, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.161451056599617, 0.06319766491651535, 0.6710000038146973)","(-0.21067294478416443, 0.20283038914203644, 0.8300000429153442)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(260, 306)","(253, 396)","(402, 306)","(412, 382)","(-0.16352812945842743, 0.06468845158815384, 0.675000011920929)","(-0.21041911840438843, 0.20258601009845734, 0.8290000557899475)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(261, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16241352260112762, 0.0635744035243988, 0.675000011920929)","(-0.21041911840438843, 0.20258601009845734, 0.8290000557899475)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(261, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16217289865016937, 0.06348022073507309, 0.6740000247955322)","(-0.21092675626277924, 0.20307475328445435, 0.831000030040741)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004530664999037981, 0.11483802646398544, 0.5190000534057617)"
"(261, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16193228960037231, 0.06338603794574738, 0.6730000376701355)","(-0.21067294478416443, 0.20283038914203644, 0.8300000429153442)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(260, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16352812945842743, 0.0635744035243988, 0.675000011920929)","(-0.20915000140666962, 0.20136414468288422, 0.8240000605583191)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(260, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16328586637973785, 0.06348022073507309, 0.6740000247955322)","(-0.21118058264255524, 0.20331913232803345, 0.8320000171661377)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004530664999037981, 0.11483802646398544, 0.5190000534057617)"
"(261, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.161451056599617, 0.06319766491651535, 0.6710000038146973)","(-0.21067294478416443, 0.20283038914203644, 0.8300000429153442)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(261, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16169168055057526, 0.06329185515642166, 0.6720000505447388)","(-0.20965763926506042, 0.20185288786888123, 0.8260000348091125)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004530664999037981, 0.11483802646398544, 0.5190000534057617)"
"(260, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.1637704074382782, 0.06366859376430511, 0.6760000586509705)","(-0.21067294478416443, 0.20283038914203644, 0.8300000429153442)","(-0.004109490197151899, 0.05060074105858803, 0.527999997138977)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(-1, -1)","(253, 396)","(402, 306)","(412, 382)","(-1.0, -1.0, -1.0)","(-0.21041911840438843, 0.20258601009845734, 0.8290000557899475)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(260, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16328586637973785, 0.06348022073507309, 0.6740000247955322)","(-0.20940382778644562, 0.20160852372646332, 0.8250000476837158)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(261, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16193228960037231, 0.06338603794574738, 0.6730000376701355)","(-0.20940382778644562, 0.20160852372646332, 0.8250000476837158)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(-1, -1)","(253, 396)","(402, 306)","(412, 382)","(-1.0, -1.0, -1.0)","(-0.21016529202461243, 0.20234164595603943, 0.8280000686645508)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004530664999037981, 0.11483802646398544, 0.5190000534057617)"
"(261, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16217289865016937, 0.06348022073507309, 0.6740000247955322)","(-0.21016529202461243, 0.20234164595603943, 0.8280000686645508)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004530664999037981, 0.11483802646398544, 0.5190000534057617)"
"(260, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.1637704074382782, 0.06366859376430511, 0.6760000586509705)","(-0.20991146564483643, 0.20209726691246033, 0.8270000219345093)","(-0.004109490197151899, 0.05060074105858803, 0.527999997138977)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(261, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.161451056599617, 0.06319766491651535, 0.6710000038146973)","(-0.20915000140666962, 0.20136414468288422, 0.8240000605583191)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(260, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16352812945842743, 0.0635744035243988, 0.675000011920929)","(-0.20940382778644562, 0.20160852372646332, 0.8250000476837158)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(260, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16328586637973785, 0.06348022073507309, 0.6740000247955322)","(-0.20965763926506042, 0.20185288786888123, 0.8260000348091125)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(261, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16193228960037231, 0.06338603794574738, 0.6730000376701355)","(-0.21041911840438843, 0.20258601009845734, 0.8290000557899475)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(-1, -1)","(253, 396)","(402, 306)","(412, 382)","(-1.0, -1.0, -1.0)","(-0.21016529202461243, 0.20234164595603943, 0.8280000686645508)","(-0.004109490197151899, 0.05060074105858803, 0.527999997138977)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(-1, -1)","(253, 396)","(402, 306)","(412, 382)","(-1.0, -1.0, -1.0)","(-0.20915000140666962, 0.20136414468288422, 0.8240000605583191)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(261, 305)","(253, 396)","(402, 306)","(412, 382)","(-0.16217289865016937, 0.06348022073507309, 0.6740000247955322)","(-0.21041911840438843, 0.20258601009845734, 0.8290000557899475)","(-0.004101707134395838, 0.050504907965660095, 0.5270000100135803)","(0.004539394285529852, 0.11505929380655289, 0.5200000405311584)"
"(258, 335)","(248, 436)","(416, 338)","(411, 453)","(-0.169686421751976, 0.09929489344358444, 0.6910000443458557)","(-0.21909819543361664, 0.25948718190193176, 0.8360000252723694)","(0.008188728243112564, 0.0793784037232399, 0.534000039100647)","(0.0037373590748757124, 0.17870096862316132, 0.527999997138977)"
"(258, 336)","(248, 436)","(416, 338)","(411, 453)","(-0.16993199288845062, 0.10058068484067917, 0.6920000314712524)","(-0.21909819543361664, 0.25948718190193176, 0.8360000252723694)","(0.008188728243112564, 0.0793784037232399, 0.534000039100647)","(0.0037444375921040773, 0.17903943359851837, 0.5290000438690186)"
"(258, 336)","(248, 436)","(415, 338)","(411, 453)","(-0.169686421751976, 0.10043533891439438, 0.6910000443458557)","(-0.21909819543361664, 0.25948718190193176, 0.8360000252723694)","(0.0073206317611038685, 0.07952705025672913, 0.5350000262260437)","(0.0037373590748757124, 0.17870096862316132, 0.527999997138977)"
"(258, 336)","(248, 436)","(416, 338)","(411, 453)","(-0.169686421751976, 0.10043533891439438, 0.6910000443458557)","(-0.21883612871170044, 0.2591767907142639, 0.8350000381469727)","(0.008188728243112564, 0.0793784037232399, 0.534000039100647)","(0.0037444375921040773, 0.17903943359851837, 0.5290000438690186)"
"(258, 336)","(248, 436)","(415, 338)","(411, 453)","(-0.16993199288845062, 0.10058068484067917, 0.6920000314712524)","(-0.21962237358093262, 0.26010799407958984, 0.8380000591278076)","(0.0073206317611038685, 0.07952705025672913, 0.5350000262260437)","(0.0037373590748757124, 0.17870096862316132, 0.527999997138977)"
"(258, 336)","(248, 436)","(416, 338)","(411, 453)","(-0.169686421751976, 0.10043533891439438, 0.6910000443458557)","(-0.21857404708862305, 0.25886642932891846, 0.8340000510215759)","(0.008204063400626183, 0.07952705025672913, 0.5350000262260437)","(0.0037444375921040773, 0.17903943359851837, 0.5290000438690186)"
"(258, 336)","(248, 436)","(416, 338)","(411, 453)","(-0.169686421751976, 0.10043533891439438, 0.6910000443458557)","(-0.21857404708862305, 0.25886642932891846, 0.8340000510215759)","(0.008204063400626183, 0.07952705025672913, 0.5350000262260437)","(0.0037373590748757124, 0.17870096862316132, 0.527999997138977)"
"(258, 336)","(248, 436)","(416, 338)","(411, 453)","(-0.169686421751976, 0.10043533891439438, 0.6910000443458557)","(-0.21883612871170044, 0.2591767907142639, 0.8350000381469727)","(0.008188728243112564, 0.0793784037232399, 0.534000039100647)","(0.0037444375921040773, 0.17903943359851837, 0.5290000438690186)"
"(258, 336)","(248, 436)","(415, 338)","(411, 453)","(-0.1694408655166626, 0.10028999298810959, 0.690000057220459)","(-0.21936027705669403, 0.2597975730895996, 0.8370000123977661)","(0.0073206317611038685, 0.07952705025672913, 0.5350000262260437)","(0.0037373590748757124, 0.17870096862316132, 0.527999997138977)"
"(258, 336)","(248, 436)","(415, 338)","(411, 453)","(-0.169686421751976, 0.10043533891439438, 0.6910000443458557)","(-0.2201465219259262, 0.26072874665260315, 0.8400000333786011)","(0.0073206317611038685, 0.07952705025672913, 0.5350000262260437)","(0.0037373590748757124, 0.17870096862316132, 0.527999997138977)"
"(258, 336)","(248, 436)","(416, 338)","(411, 453)","(-0.169686421751976, 0.10043533891439438, 0.6910000443458557)","(-0.21988444030284882, 0.2604183852672577, 0.8390000462532043)","(0.008188728243112564, 0.0793784037232399, 0.534000039100647)","(0.0037444375921040773, 0.17903943359851837, 0.5290000438690186)"
"(258, 336)","(248, 436)","(416, 338)","(410, 453)","(-0.169686421751976, 0.10043533891439438, 0.6910000443458557)","(-0.21909819543361664, 0.25948718190193176, 0.8360000252723694)","(0.008204063400626183, 0.07952705025672913, 0.5350000262260437)","(0.0028709140606224537, 0.17903943359851837, 0.5290000438690186)"
"(258, 336)","(248, 436)","(416, 338)","(411, 453)","(-0.17017754912376404, 0.10072603076696396, 0.6930000185966492)","(-0.21936027705669403, 0.2597975730895996, 0.8370000123977661)","(0.008188728243112564, 0.0793784037232399, 0.534000039100647)","(0.0037373590748757124, 0.17870096862316132, 0.527999997138977)"
"(258, 336)","(248, 436)","(416, 338)","(411, 453)","(-0.169686421751976, 0.10043533891439438, 0.6910000443458557)","(-0.21988444030284882, 0.2604183852672577, 0.8390000462532043)","(0.008188728243112564, 0.0793784037232399, 0.534000039100647)","(0.0037515158765017986, 0.17937786877155304, 0.5300000309944153)"
"(258, 336)","(248, 436)","(416, 338)","(411, 453)","(-0.169686421751976, 0.10043533891439438, 0.6910000443458557)","(-0.2201465219259262, 0.26072874665260315, 0.8400000333786011)","(0.008204063400626183, 0.07952705025672913, 0.5350000262260437)","(0.0037373590748757124, 0.17870096862316132, 0.527999997138977)"
"(258, 336)","(248, 436)","(416, 338)","(411, 453)","(-0.169686421751976, 0.10043533891439438, 0.6910000443458557)","(-0.2201465219259262, 0.26072874665260315, 0.8400000333786011)","(0.008204063400626183, 0.07952705025672913, 0.5350000262260437)","(0.0037444375921040773, 0.17903943359851837, 0.5290000438690186)"
"(258, 336)","(248, 436)","(415, 338)","(411, 453)","(-0.169686421751976, 0.10043533891439438, 0.6910000443458557)","(-0.21883612871170044, 0.2591767907142639, 0.8350000381469727)","(0.0073206317611038685, 0.07952705025672913, 0.5350000262260437)","(0.0037444375921040773, 0.17903943359851837, 0.5290000438690186)"
"(258, 336)","(248, 436)","(415, 338)","(411, 453)","(-0.169686421751976, 0.10043533891439438, 0.6910000443458557)","(-0.21909819543361664, 0.25948718190193176, 0.8360000252723694)","(0.0073206317611038685, 0.07952705025672913, 0.5350000262260437)","(0.0037373590748757124, 0.17870096862316132, 0.527999997138977)"
"(258, 336)","(248, 436)","(416, 338)","(411, 453)","(-0.169686421751976, 0.10043533891439438, 0.6910000443458557)","(-0.21988444030284882, 0.2604183852672577, 0.8390000462532043)","(0.008204063400626183, 0.07952705025672913, 0.5350000262260437)","(0.0037444375921040773, 0.17903943359851837, 0.5290000438690186)"
"(258, 336)","(248, 436)","(416, 338)","(411, 453)","(-0.169686421751976, 0.10043533891439438, 0.6910000443458557)","(-0.21857404708862305, 0.25886642932891846, 0.8340000510215759)","(0.008204063400626183, 0.07952705025672913, 0.5350000262260437)","(0.0037444375921040773, 0.17903943359851837, 0.5290000438690186)"
