"(326, 396)","(211, 396)","(326, 305)","(220, 305)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.08724590390920639, 0.17898757755756378, 0.6790000200271606)","(-0.30406925082206726, 0.2530604898929596, 0.9600000381469727)","(-0.09020122140645981, 0.08046725392341614, 0.7020000219345093)","(-0.21684062480926514, 0.08230126649141312, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(326, 396)","(211, 396)","(326, 305)","(220, 305)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.08724590390920639, 0.17898757755756378, 0.6790000200271606)","(-0.30406925082206726, 0.2530604898929596, 0.9600000381469727)","(-0.09020122140645981, 0.08046725392341614, 0.7020000219345093)","(-0.21684062480926514, 0.08230126649141312, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(326, 396)","(211, 396)","(326, 305)","(220, 305)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.08724590390920639, 0.17898757755756378, 0.6790000200271606)","(-0.30406925082206726, 0.2530604898929596, 0.9600000381469727)","(-0.09020122140645981, 0.08046725392341614, 0.7020000219345093)","(-0.21684062480926514, 0.08230126649141312, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(336, 392)","(207, 392)","(342, 298)","(216, 298)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.07568266242742538, 0.17351290583610535, 0.675000011920929)","(-0.3106783330440521, 0.24703095853328705, 0.9610000252723694)","(-0.07150831818580627, 0.07211289554834366, 0.6990000605583191)","(-0.2215418964624405, 0.07407304644584656, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(336, 392)","(207, 392)","(342, 298)","(216, 298)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.07568266242742538, 0.17351290583610535, 0.675000011920929)","(-0.3106783330440521, 0.24703095853328705, 0.9610000252723694)","(-0.07150831818580627, 0.07211289554834366, 0.6990000605583191)","(-0.2215418964624405, 0.07407304644584656, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(336, 392)","(207, 392)","(342, 298)","(216, 298)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.07568266242742538, 0.17351290583610535, 0.675000011920929)","(-0.3106783330440521, 0.24703095853328705, 0.9610000252723694)","(-0.07150831818580627, 0.07211289554834366, 0.6990000605583191)","(-0.2215418964624405, 0.07407304644584656, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(325, 397)","(209, 397)","(331, 299)","(213, 299)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.08835738897323608, 0.18009918928146362, 0.6790000200271606)","(-0.3072121739387512, 0.2546321451663971, 0.9600000381469727)","(-0.08409468084573746, 0.07325724512338638, 0.6990000605583191)","(-0.22569476068019867, 0.0754581093788147, 0.7200000286102295)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(325, 397)","(209, 397)","(331, 299)","(213, 299)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.08835738897323608, 0.18009918928146362, 0.6790000200271606)","(-0.3072121739387512, 0.2546321451663971, 0.9600000381469727)","(-0.08409468084573746, 0.07325724512338638, 0.6990000605583191)","(-0.22569476068019867, 0.0754581093788147, 0.7200000286102295)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(325, 397)","(209, 397)","(331, 299)","(213, 299)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.08835738897323608, 0.18009918928146362, 0.6790000200271606)","(-0.3072121739387512, 0.2546321451663971, 0.9600000381469727)","(-0.08409468084573746, 0.07325724512338638, 0.6990000605583191)","(-0.22569476068019867, 0.0754581093788147, 0.7200000286102295)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(325, 397)","(209, 397)","(331, 299)","(213, 299)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.08835738897323608, 0.18009918928146362, 0.6790000200271606)","(-0.3072121739387512, 0.2546321451663971, 0.9600000381469727)","(-0.08409468084573746, 0.07325724512338638, 0.6990000605583191)","(-0.22569476068019867, 0.0754581093788147, 0.7200000286102295)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(327, 396)","(206, 396)","(332, 304)","(218, 304)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.08600758016109467, 0.17872397601604462, 0.6780000329017639)","(-0.31192654371261597, 0.2530604898929596, 0.9600000381469727)","(-0.08318780362606049, 0.0792049989104271, 0.7010000348091125)","(-0.21919125318527222, 0.08112581074237823, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(327, 396)","(206, 396)","(332, 304)","(218, 304)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.08600758016109467, 0.17872397601604462, 0.6780000329017639)","(-0.31192654371261597, 0.2530604898929596, 0.9600000381469727)","(-0.08318780362606049, 0.0792049989104271, 0.7010000348091125)","(-0.21919125318527222, 0.08112581074237823, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(327, 396)","(206, 396)","(332, 304)","(218, 304)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.08600758016109467, 0.17872397601604462, 0.6780000329017639)","(-0.31192654371261597, 0.2530604898929596, 0.9600000381469727)","(-0.08318780362606049, 0.0792049989104271, 0.7010000348091125)","(-0.21919125318527222, 0.08112581074237823, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(327, 396)","(206, 396)","(332, 304)","(218, 304)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.08600758016109467, 0.17872397601604462, 0.6780000329017639)","(-0.31192654371261597, 0.2530604898929596, 0.9600000381469727)","(-0.08318780362606049, 0.0792049989104271, 0.7010000348091125)","(-0.21919125318527222, 0.08112581074237823, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(320, 396)","(203, 396)","(320, 313)","(217, 313)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.09432971477508545, 0.17977839708328247, 0.6820000410079956)","(-0.31697073578834534, 0.25332409143447876, 0.9610000252723694)","(-0.09695766866207123, 0.08953366428613663, 0.7010000348091125)","(-0.22036658227443695, 0.09170495718717575, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(320, 396)","(203, 396)","(320, 313)","(217, 313)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.09432971477508545, 0.17977839708328247, 0.6820000410079956)","(-0.31697073578834534, 0.25332409143447876, 0.9610000252723694)","(-0.09695766866207123, 0.08953366428613663, 0.7010000348091125)","(-0.22036658227443695, 0.09170495718717575, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(320, 396)","(203, 396)","(320, 313)","(217, 313)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.09432971477508545, 0.17977839708328247, 0.6820000410079956)","(-0.31697073578834534, 0.25332409143447876, 0.9610000252723694)","(-0.09695766866207123, 0.08953366428613663, 0.7010000348091125)","(-0.22036658227443695, 0.09170495718717575, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(320, 396)","(203, 396)","(320, 313)","(217, 313)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.09432971477508545, 0.17977839708328247, 0.6820000410079956)","(-0.31697073578834534, 0.25332409143447876, 0.9610000252723694)","(-0.09695766866207123, 0.08953366428613663, 0.7010000348091125)","(-0.22036658227443695, 0.09170495718717575, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(337, 394)","(213, 394)","(348, 303)","(222, 303)","(-1, -1)","(112, 444)","(-1, -1)","(-1, -1)","(-0.0744672492146492, 0.17546270787715912, 0.6740000247955322)","(-0.30155330896377563, 0.2504378855228424, 0.9620000720024109)","(-0.06482798606157303, 0.07805737107992172, 0.7010000348091125)","(-0.21448998153209686, 0.07995034754276276, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-0.508001446723938, 0.36306044459342957, 1.061000108718872)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(337, 394)","(213, 394)","(348, 303)","(222, 303)","(-1, -1)","(112, 444)","(-1, -1)","(-1, -1)","(-0.0744672492146492, 0.17546270787715912, 0.6740000247955322)","(-0.30155330896377563, 0.2504378855228424, 0.9620000720024109)","(-0.06482798606157303, 0.07805737107992172, 0.7010000348091125)","(-0.21448998153209686, 0.07995034754276276, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-0.508001446723938, 0.36306044459342957, 1.061000108718872)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(337, 394)","(213, 394)","(348, 303)","(222, 303)","(-1, -1)","(112, 444)","(-1, -1)","(-1, -1)","(-0.0744672492146492, 0.17546270787715912, 0.6740000247955322)","(-0.30155330896377563, 0.2504378855228424, 0.9620000720024109)","(-0.06482798606157303, 0.07805737107992172, 0.7010000348091125)","(-0.21448998153209686, 0.07995034754276276, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-0.508001446723938, 0.36306044459342957, 1.061000108718872)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(332, 394)","(216, 394)","(339, 304)","(220, 304)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.08022104948759079, 0.17598336935043335, 0.6760000586509705)","(-0.29744622111320496, 0.25095853209495544, 0.9640000462532043)","(-0.07515537738800049, 0.0792049989104271, 0.7010000348091125)","(-0.21684062480926514, 0.08112581074237823, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(332, 394)","(216, 394)","(339, 304)","(220, 304)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.08022104948759079, 0.17598336935043335, 0.6760000586509705)","(-0.29744622111320496, 0.25095853209495544, 0.9640000462532043)","(-0.07515537738800049, 0.0792049989104271, 0.7010000348091125)","(-0.21684062480926514, 0.08112581074237823, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(332, 394)","(216, 394)","(339, 304)","(220, 304)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.08022104948759079, 0.17598336935043335, 0.6760000586509705)","(-0.29744622111320496, 0.25095853209495544, 0.9640000462532043)","(-0.07515537738800049, 0.0792049989104271, 0.7010000348091125)","(-0.21684062480926514, 0.08112581074237823, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(332, 394)","(216, 394)","(339, 304)","(220, 304)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.08022104948759079, 0.17598336935043335, 0.6760000586509705)","(-0.29744622111320496, 0.25095853209495544, 0.9640000462532043)","(-0.07515537738800049, 0.0792049989104271, 0.7010000348091125)","(-0.21684062480926514, 0.08112581074237823, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(332, 394)","(216, 394)","(339, 304)","(220, 304)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.08022104948759079, 0.17598336935043335, 0.6760000586509705)","(-0.29744622111320496, 0.25095853209495544, 0.9640000462532043)","(-0.07515537738800049, 0.0792049989104271, 0.7010000348091125)","(-0.21684062480926514, 0.08112581074237823, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(336, 399)","(213, 399)","(340, 303)","(221, 303)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.07568266242742538, 0.18124836683273315, 0.675000011920929)","(-0.3009263575077057, 0.2577754557132721, 0.9600000381469727)","(-0.07390231639146805, 0.0779460221529007, 0.7000000476837158)","(-0.2156653255224228, 0.07995034754276276, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(336, 399)","(213, 399)","(340, 303)","(221, 303)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.07568266242742538, 0.18124836683273315, 0.675000011920929)","(-0.3009263575077057, 0.2577754557132721, 0.9600000381469727)","(-0.07390231639146805, 0.0779460221529007, 0.7000000476837158)","(-0.2156653255224228, 0.07995034754276276, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(336, 399)","(213, 399)","(340, 303)","(221, 303)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.07568266242742538, 0.18124836683273315, 0.675000011920929)","(-0.3009263575077057, 0.2577754557132721, 0.9600000381469727)","(-0.07390231639146805, 0.0779460221529007, 0.7000000476837158)","(-0.2156653255224228, 0.07995034754276276, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
