"(383, 469)","(261, 469)","(392, 370)","(266, 370)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.02196725457906723, 0.2046840786933899, 0.5610000491142273)","(-0.19898663461208344, 0.30173569917678833, 0.8270000219345093)","(-0.013071171008050442, 0.10838690400123596, 0.5380000472068787)","(-0.16659943759441376, 0.14444869756698608, 0.7170000076293945)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(383, 466)","(253, 466)","(390, 363)","(258, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.021888937801122665, 0.20118658244609833, 0.5590000152587891)","(-0.21016529202461243, 0.29800090193748474, 0.8280000686645508)","(-0.0149583350867033, 0.10293100029230118, 0.5420000553131104)","(-0.1736154854297638, 0.13426607847213745, 0.7070000171661377)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(383, 466)","(253, 466)","(390, 363)","(258, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.021849781274795532, 0.20082668960094452, 0.5580000281333923)","(-0.21118058264255524, 0.29944050312042236, 0.8320000171661377)","(-0.01490313746035099, 0.1025511771440506, 0.5400000214576721)","(-0.1738610416650772, 0.13445597887039185, 0.7080000042915344)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(383, 466)","(253, 466)","(390, 363)","(258, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.021849781274795532, 0.20082668960094452, 0.5580000281333923)","(-0.21067294478416443, 0.29872068762779236, 0.8300000429153442)","(-0.01493073534220457, 0.10274108499288559, 0.5410000085830688)","(-0.1738610416650772, 0.13445597887039185, 0.7080000042915344)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(383, 466)","(253, 466)","(390, 363)","(258, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.02196725457906723, 0.20190641283988953, 0.5610000491142273)","(-0.21143440902233124, 0.29980042576789856, 0.8330000638961792)","(-0.01493073534220457, 0.10274108499288559, 0.5410000085830688)","(-0.1736154854297638, 0.13426607847213745, 0.7070000171661377)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(383, 466)","(253, 466)","(390, 363)","(258, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.021849781274795532, 0.20082668960094452, 0.5580000281333923)","(-0.21143440902233124, 0.29980042576789856, 0.8330000638961792)","(-0.01493073534220457, 0.10274108499288559, 0.5410000085830688)","(-0.17336991429328918, 0.13407616317272186, 0.706000030040741)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(383, 466)","(253, 466)","(390, 363)","(258, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.021849781274795532, 0.20082668960094452, 0.5580000281333923)","(-0.21092675626277924, 0.29908061027526855, 0.831000030040741)","(-0.01493073534220457, 0.10274108499288559, 0.5410000085830688)","(-0.1736154854297638, 0.13426607847213745, 0.7070000171661377)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(383, 466)","(253, 466)","(390, 363)","(258, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.021849781274795532, 0.20082668960094452, 0.5580000281333923)","(-0.21092675626277924, 0.29908061027526855, 0.831000030040741)","(-0.01493073534220457, 0.10274108499288559, 0.5410000085830688)","(-0.1736154854297638, 0.13426607847213745, 0.7070000171661377)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(379, 463)","(258, 463)","(387, 363)","(260, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.025672711431980133, 0.19912873208522797, 0.5610000491142273)","(-0.20357459783554077, 0.29425618052482605, 0.8290000557899475)","(-0.017675856128335, 0.10312090814113617, 0.5430000424385071)","(-0.17176511883735657, 0.13464589416980743, 0.7090000510215759)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(379, 463)","(258, 463)","(387, 363)","(260, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.025672711431980133, 0.19912873208522797, 0.5610000491142273)","(-0.20357459783554077, 0.29425618052482605, 0.8290000557899475)","(-0.017675856128335, 0.10312090814113617, 0.5430000424385071)","(-0.1715228408575058, 0.13445597887039185, 0.7080000042915344)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(379, 463)","(258, 463)","(387, 363)","(260, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.02562694624066353, 0.19877375662326813, 0.5600000023841858)","(-0.20332902669906616, 0.2939012348651886, 0.8280000686645508)","(-0.017675856128335, 0.10312090814113617, 0.5430000424385071)","(-0.1715228408575058, 0.13445597887039185, 0.7080000042915344)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(379, 463)","(258, 463)","(387, 363)","(260, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.02562694624066353, 0.19877375662326813, 0.5600000023841858)","(-0.2040657252073288, 0.29496607184410095, 0.831000030040741)","(-0.01770840771496296, 0.10331081598997116, 0.5440000295639038)","(-0.17176511883735657, 0.13464589416980743, 0.7090000510215759)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(379, 463)","(258, 463)","(387, 363)","(260, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.025672711431980133, 0.19912873208522797, 0.5610000491142273)","(-0.2038201540708542, 0.2946111261844635, 0.8300000429153442)","(-0.017675856128335, 0.10312090814113617, 0.5430000424385071)","(-0.17176511883735657, 0.13464589416980743, 0.7090000510215759)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(379, 463)","(258, 463)","(387, 363)","(260, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.025535423308610916, 0.19806386530399323, 0.5580000281333923)","(-0.20332902669906616, 0.2939012348651886, 0.8280000686645508)","(-0.017675856128335, 0.10312090814113617, 0.5430000424385071)","(-0.1715228408575058, 0.13445597887039185, 0.7080000042915344)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(382, 464)","(257, 464)","(384, 359)","(252, 359)","(471, 492)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.022771190851926804, 0.1989848017692566, 0.5580000281333923)","(-0.20469628274440765, 0.2952677607536316, 0.8280000686645508)","(-0.02059081755578518, 0.10063599795103073, 0.5490000247955322)","(-0.17883186042308807, 0.1283154934644699, 0.7000000476837158)","(0.05668662115931511, 0.2151036262512207, 0.534000039100647)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(382, 464)","(257, 464)","(384, 359)","(252, 359)","(471, 492)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.022730384021997452, 0.19862820208072662, 0.5570000410079956)","(-0.2049434930086136, 0.29562437534332275, 0.8290000557899475)","(-0.020553311333060265, 0.10045269876718521, 0.5480000376701355)","(-0.17883186042308807, 0.1283154934644699, 0.7000000476837158)","(0.05679277330636978, 0.2155064344406128, 0.5350000262260437)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(382, 464)","(257, 464)","(384, 359)","(252, 359)","(471, 492)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.022852808237075806, 0.19969800114631653, 0.5600000023841858)","(-0.20469628274440765, 0.2952677607536316, 0.8280000686645508)","(-0.020553311333060265, 0.10045269876718521, 0.5480000376701355)","(-0.17857638001441956, 0.1281321793794632, 0.6990000605583191)","(0.05679277330636978, 0.2155064344406128, 0.5350000262260437)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(382, 464)","(257, 464)","(384, 359)","(252, 359)","(471, 492)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.022811999544501305, 0.19934140145778656, 0.5590000152587891)","(-0.2049434930086136, 0.29562437534332275, 0.8290000557899475)","(-0.02051580511033535, 0.1002693921327591, 0.5470000505447388)","(-0.17832089960575104, 0.12794886529445648, 0.6980000138282776)","(0.05679277330636978, 0.2155064344406128, 0.5350000262260437)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(382, 464)","(257, 464)","(384, 359)","(252, 359)","(471, 492)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.022811999544501305, 0.19934140145778656, 0.5590000152587891)","(-0.20469628274440765, 0.2952677607536316, 0.8280000686645508)","(-0.02051580511033535, 0.1002693921327591, 0.5470000505447388)","(-0.17857638001441956, 0.1281321793794632, 0.6990000605583191)","(0.056898925453424454, 0.21590925753116608, 0.5360000133514404)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(382, 464)","(257, 464)","(384, 359)","(252, 359)","(471, 492)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.022811999544501305, 0.19934140145778656, 0.5590000152587891)","(-0.2049434930086136, 0.29562437534332275, 0.8290000557899475)","(-0.02051580511033535, 0.1002693921327591, 0.5470000505447388)","(-0.17857638001441956, 0.1281321793794632, 0.6990000605583191)","(0.05679277330636978, 0.2155064344406128, 0.5350000262260437)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(392, 464)","(267, 464)","(401, 364)","(264, 364)","(-1, -1)","(-1, -1)","(-1, -1)","(171, 418)","(-0.013338425196707249, 0.1957753598690033, 0.5490000247955322)","(-0.19148513674736023, 0.29598096013069153, 0.8300000429153442)","(-0.0050379689782857895, 0.10229304432868958, 0.534000039100647)","(-0.16684642434120178, 0.1356244832277298, 0.7080000042915344)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-0.34719064831733704, 0.25036969780921936, 0.8920000195503235)"
"(392, 464)","(267, 464)","(401, 364)","(264, 364)","(-1, -1)","(-1, -1)","(-1, -1)","(171, 418)","(-0.013387016020715237, 0.19648855924606323, 0.5509999990463257)","(-0.19102373719215393, 0.2952677607536316, 0.8280000686645508)","(-0.005028534680604935, 0.10210148990154266, 0.5330000519752502)","(-0.16708210110664368, 0.1358160525560379, 0.7090000510215759)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-0.347969114780426, 0.2509310841560364, 0.8940000534057617)"
"(392, 464)","(267, 464)","(401, 364)","(264, 364)","(-1, -1)","(-1, -1)","(-1, -1)","(171, 418)","(-0.013338425196707249, 0.1957753598690033, 0.5490000247955322)","(-0.19102373719215393, 0.2952677607536316, 0.8280000686645508)","(-0.005019099917262793, 0.10190992057323456, 0.5320000052452087)","(-0.16708210110664368, 0.1358160525560379, 0.7090000510215759)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-0.34602299332618713, 0.24952766299247742, 0.8890000581741333)"
"(392, 464)","(267, 464)","(401, 364)","(264, 364)","(-1, -1)","(-1, -1)","(-1, -1)","(171, 418)","(-0.013338425196707249, 0.1957753598690033, 0.5490000247955322)","(-0.1907930225133896, 0.29491114616394043, 0.8270000219345093)","(-0.005009665619581938, 0.10171836614608765, 0.531000018119812)","(-0.16661077737808228, 0.13543292880058289, 0.7070000171661377)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-0.34641221165657043, 0.24980834126472473, 0.89000004529953)"
"(392, 464)","(267, 464)","(401, 364)","(264, 364)","(-1, -1)","(-1, -1)","(-1, -1)","(171, 418)","(-0.013387016020715237, 0.19648855924606323, 0.5509999990463257)","(-0.19125443696975708, 0.29562437534332275, 0.8290000557899475)","(-0.005028534680604935, 0.10210148990154266, 0.5330000519752502)","(-0.16684642434120178, 0.1356244832277298, 0.7080000042915344)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-0.34680142998695374, 0.25008901953697205, 0.8910000324249268)"
"(392, 464)","(267, 464)","(401, 364)","(264, 364)","(-1, -1)","(-1, -1)","(-1, -1)","(171, 418)","(-0.013362720608711243, 0.19613195955753326, 0.550000011920929)","(-0.19056232273578644, 0.29455456137657166, 0.8260000348091125)","(-0.005028534680604935, 0.10210148990154266, 0.5330000519752502)","(-0.16684642434120178, 0.1356244832277298, 0.7080000042915344)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-0.34680142998695374, 0.25008901953697205, 0.8910000324249268)"
"(384, 469)","(258, 469)","(392, 363)","(261, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.020965877920389175, 0.20395436882972717, 0.5590000152587891)","(-0.2040657252073288, 0.30319511890411377, 0.831000030040741)","(-0.013095466420054436, 0.1023612692952156, 0.5390000343322754)","(-0.1703537255525589, 0.13445597887039185, 0.7080000042915344)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(384, 469)","(258, 469)","(392, 363)","(261, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.02100338228046894, 0.20431920886039734, 0.5600000023841858)","(-0.20357459783554077, 0.30246543884277344, 0.8290000557899475)","(-0.013095466420054436, 0.1023612692952156, 0.5390000343322754)","(-0.1708349585533142, 0.13483580946922302, 0.7100000381469727)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(384, 469)","(258, 469)","(392, 363)","(261, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.02100338228046894, 0.20431920886039734, 0.5600000023841858)","(-0.20357459783554077, 0.30246543884277344, 0.8290000557899475)","(-0.013071171008050442, 0.10217136144638062, 0.5380000472068787)","(-0.17059434950351715, 0.13464589416980743, 0.7090000510215759)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(384, 469)","(258, 469)","(392, 363)","(261, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.02092837169766426, 0.2035895138978958, 0.5580000281333923)","(-0.20332902669906616, 0.3021005690097809, 0.8280000686645508)","(-0.013119762763381004, 0.1025511771440506, 0.5400000214576721)","(-0.1703537255525589, 0.13445597887039185, 0.7080000042915344)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(384, 469)","(258, 469)","(392, 363)","(261, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.02100338228046894, 0.20431920886039734, 0.5600000023841858)","(-0.20308345556259155, 0.30173569917678833, 0.8270000219345093)","(-0.013095466420054436, 0.1023612692952156, 0.5390000343322754)","(-0.17011311650276184, 0.13426607847213745, 0.7070000171661377)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(384, 469)","(258, 469)","(392, 363)","(261, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.02092837169766426, 0.2035895138978958, 0.5580000281333923)","(-0.20332902669906616, 0.3021005690097809, 0.8280000686645508)","(-0.013119762763381004, 0.1025511771440506, 0.5400000214576721)","(-0.1703537255525589, 0.13445597887039185, 0.7080000042915344)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(384, 469)","(258, 469)","(392, 363)","(261, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.020890865474939346, 0.20322465896606445, 0.5570000410079956)","(-0.20357459783554077, 0.30246543884277344, 0.8290000557899475)","(-0.013095466420054436, 0.1023612692952156, 0.5390000343322754)","(-0.17059434950351715, 0.13464589416980743, 0.7090000510215759)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
"(390, 468)","(255, 468)","(395, 370)","(264, 370)","(-1, -1)","(-1, -1)","(-1, -1)","(173, 414)","(-0.015261917375028133, 0.20085254311561584, 0.5530000329017639)","(-0.20793183147907257, 0.3014604151248932, 0.8300000429153442)","(-0.010347990319132805, 0.1077825129032135, 0.5350000262260437)","(-0.1692030280828476, 0.1446501761674881, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-0.34385886788368225, 0.24420689046382904, 0.8910000324249268)"
"(390, 468)","(255, 468)","(395, 370)","(264, 370)","(-1, -1)","(-1, -1)","(-1, -1)","(173, 414)","(-0.015234318561851978, 0.2004893571138382, 0.5520000457763672)","(-0.2076813131570816, 0.30109721422195435, 0.8290000557899475)","(-0.010367332026362419, 0.10798396915197372, 0.5360000133514404)","(-0.1692030280828476, 0.1446501761674881, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-0.34308701753616333, 0.24365873634815216, 0.8890000581741333)"
"(390, 468)","(255, 468)","(395, 370)","(264, 370)","(-1, -1)","(-1, -1)","(-1, -1)","(173, 414)","(-0.015261917375028133, 0.20085254311561584, 0.5530000329017639)","(-0.20793183147907257, 0.3014604151248932, 0.8300000429153442)","(-0.010347990319132805, 0.1077825129032135, 0.5350000262260437)","(-0.1692030280828476, 0.1446501761674881, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-0.343472957611084, 0.2439328134059906, 0.89000004529953)"
"(390, 468)","(255, 468)","(395, 370)","(264, 370)","(-1, -1)","(-1, -1)","(-1, -1)","(173, 414)","(-0.015234318561851978, 0.2004893571138382, 0.5520000457763672)","(-0.2076813131570816, 0.30109721422195435, 0.8290000557899475)","(-0.010347990319132805, 0.1077825129032135, 0.5350000262260437)","(-0.1689673513174057, 0.14444869756698608, 0.7170000076293945)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-0.34308701753616333, 0.24365873634815216, 0.8890000581741333)"
"(390, 468)","(255, 468)","(395, 370)","(264, 370)","(-1, -1)","(-1, -1)","(-1, -1)","(173, 414)","(-0.015234318561851978, 0.2004893571138382, 0.5520000457763672)","(-0.20743079483509064, 0.3007340133190155, 0.8280000686645508)","(-0.010347990319132805, 0.1077825129032135, 0.5350000262260437)","(-0.1689673513174057, 0.14444869756698608, 0.7170000076293945)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-0.34308701753616333, 0.24365873634815216, 0.8890000581741333)"
"(390, 468)","(255, 468)","(395, 370)","(264, 370)","(-1, -1)","(-1, -1)","(-1, -1)","(173, 414)","(-0.015234318561851978, 0.2004893571138382, 0.5520000457763672)","(-0.20718026161193848, 0.30037081241607666, 0.8270000219345093)","(-0.010347990319132805, 0.1077825129032135, 0.5350000262260437)","(-0.1692030280828476, 0.1446501761674881, 0.718000054359436)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-0.34385886788368225, 0.24420689046382904, 0.8910000324249268)"
"(385, 467)","(260, 467)","(392, 366)","(262, 366)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-0.019935252144932747, 0.20102453231811523, 0.5560000538825989)","(-0.2003522515296936, 0.2990058958530426, 0.8270000219345093)","(-0.013046874664723873, 0.10464029014110565, 0.5370000004768372)","(-0.17037944495677948, 0.13893581926822662, 0.7130000591278076)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
