3.603755581765844e-05,-0.9999779934392261,-7.454947838486919e-05,0.38544722342455157,-0.9999779950432015,-3.604116921096523e-05,4.847002299382361e-05,4.1586205907461496e-05,-4.847164318568194e-05,7.45460911855684e-05,-0.9999999960465162,0.36595784372968315,0.0,0.0,0.0,1.0,-1.3333956408609435,-2.268125259169111,-2.309663341994062,0.0
3.603755581765844e-05,-0.9999779934392258,-7.45494783856793e-05,0.3854472234245511,-0.9999779950432012,-3.604116921090972e-05,4.8470022993828895e-05,4.1586205907461496e-05,-4.8471643185687236e-05,7.454609118644669e-05,-0.9999999960465159,0.3660565053725399,0.0,0.0,0.0,1.0,-1.3314843711396664,-2.373945928135057,-2.3182119481008208,0.0
3.603755581815804e-05,-0.9999779934392259,-7.454947849220347e-05,0.3854472234239504,-0.9999779950432013,-3.6041169211298296e-05,4.847002299400479e-05,4.7847706265433165e-05,-4.847164318586701e-05,7.454609129302974e-05,-0.9999999960465161,0.366136754648951,0.0,0.0,0.0,1.0,-1.3500395805639922,-2.284267657667685,-2.096973661663537,0.0
3.6037807769173646e-05,-0.9999779934391709,-7.455009510864453e-05,0.38227299641345025,-0.9999779950431668,-3.604142123164733e-05,4.847055076555469e-05,0.02070483814912714,-4.847217098681295e-05,7.454670786465409e-05,-0.9999999960464444,0.3667001232124721,0.0,0.0,0.0,1.0,-1.266436777845576,1.0000985702437695,-0.34200601425776717,0.0
3.6037556143342364e-05,-0.9999779934392258,-7.454948182884433e-05,0.3823130013638212,-0.9999779950432011,-3.604116953692671e-05,4.847002566882289e-05,-0.011350046374384396,-4.847164586077109e-05,7.454609462940814e-05,-0.9999999960465157,0.3667001235645946,0.0,0.0,0.0,1.0,-0.038269042779437656,-1.1763496897387218,-0.7718963345598729,0.0
3.603756064007868e-05,-0.9999779934392256,-7.454948081739472e-05,0.3824086366243374,-0.9999779950432005,-3.6041174034107115e-05,4.8470032864975066e-05,-0.047667714641937156,-4.847165305705798e-05,7.454609361748887e-05,-0.9999999960465153,0.3667001232811352,0.0,0.0,0.0,1.0,0.208318984927661,-2.876619163401007,-1.4476542749576067,0.0
3.6037569129232505e-05,-0.9999779934392256,-7.454947684332061e-05,0.3824573223977152,-0.9999779950431996,-3.604118252414912e-05,4.8470046469791125e-05,-0.08523771608894463,-4.847166666208043e-05,7.45460896426901e-05,-0.9999999960465151,0.366700122659318,0.0,0.0,0.0,1.0,0.4869056033682715,-2.964144389844621,-1.3337123983251216,0.0
3.603757949666164e-05,-0.9999779934392259,-7.454946908900086e-05,0.38249209231787995,-0.9999779950431984,-3.604119289241092e-05,4.847006315364345e-05,-0.12280771721392433,-4.847168334603899e-05,7.454608188733962e-05,-0.9999999960465149,0.3667001217599589,0.0,0.0,0.0,1.0,0.9373743498574536,-2.904779933187672,-1.4693636404744124,0.0
3.603758811532298e-05,-0.9999779934392261,-7.454945953557814e-05,0.382511727639055,-0.9999779950431975,-3.6041201511682885e-05,4.8470076464495436e-05,-0.15912538463699238,-4.847169665691338e-05,7.454607233324095e-05,-0.9999999960465148,0.36670012067912205,0.0,0.0,0.0,1.0,1.1329292413809093,-2.682117785242441,-1.6355910687270503,0.0
3.6037595901872166e-05,-0.9999779934392269,-7.454944728540851e-05,0.3825255709372342,-0.9999779950431965,-3.6041209298565136e-05,4.8470089994034904e-05,-0.19544305169289555,-4.8471710186281945e-05,7.454606008253392e-05,-0.9999999960465151,0.36670011946341224,0.0,0.0,0.0,1.0,1.2067580095096127,-2.7966703133982183,-1.4967763506081553,0.0
